TrainingFile,DBFile,DTWDistance
training_set\Ron\6.wav,class_reprentative\Tamir\2.wav,14.90044752142231
training_set\Ron\6.wav,class_reprentative\Tamir\3.wav,19.973292617386928
training_set\Ron\6.wav,class_reprentative\Tamir\4.wav,32.20168671229633
training_set\Ron\6.wav,class_reprentative\Tamir\5.wav,29.710599239096062
training_set\Ron\6.wav,class_reprentative\Tamir\6.wav,17.251894410044827
training_set\Ron\6.wav,class_reprentative\Tamir\7.wav,32.14379916719873
training_set\Ron\6.wav,class_reprentative\Tamir\8.wav,22.805364124225353
training_set\Ron\6.wav,class_reprentative\Tamir\9.wav,33.94980836680174
training_set\Ron\7.wav,class_reprentative\Tamir\0.wav,14.660204816952213
training_set\Ron\7.wav,class_reprentative\Tamir\1.wav,14.957662462682748
training_set\Ron\7.wav,class_reprentative\Tamir\2.wav,26.786984566032086
training_set\Ron\7.wav,class_reprentative\Tamir\3.wav,21.783344074343226
training_set\Ron\7.wav,class_reprentative\Tamir\4.wav,12.22571018863883
training_set\Ron\7.wav,class_reprentative\Tamir\5.wav,13.910836156061764
training_set\Ron\7.wav,class_reprentative\Tamir\6.wav,25.77111945104447
training_set\Ron\7.wav,class_reprentative\Tamir\7.wav,13.623340360890369
training_set\Ron\7.wav,class_reprentative\Tamir\8.wav,12.232201225787804
training_set\Ron\7.wav,class_reprentative\Tamir\9.wav,20.750404392799055
training_set\Ron\8.wav,class_reprentative\Tamir\0.wav,18.980947780878086
training_set\Ron\8.wav,class_reprentative\Tamir\1.wav,18.255670684234563
training_set\Ron\8.wav,class_reprentative\Tamir\2.wav,16.026591747949272
training_set\Ron\8.wav,class_reprentative\Tamir\3.wav,13.254844287442058
training_set\Ron\8.wav,class_reprentative\Tamir\4.wav,16.93627064298382
training_set\Ron\8.wav,class_reprentative\Tamir\5.wav,15.627882035212131
training_set\Ron\8.wav,class_reprentative\Tamir\6.wav,27.220348787149973
training_set\Ron\8.wav,class_reprentative\Tamir\7.wav,18.971230093421163
training_set\Ron\8.wav,class_reprentative\Tamir\8.wav,11.30528776621825
training_set\Ron\8.wav,class_reprentative\Tamir\9.wav,27.28598035958731
training_set\Ron\9.wav,class_reprentative\Tamir\0.wav,19.474856682665195
training_set\Ron\9.wav,class_reprentative\Tamir\1.wav,16.51337604421993
training_set\Ron\9.wav,class_reprentative\Tamir\2.wav,18.62333347476956
training_set\Ron\9.wav,class_reprentative\Tamir\3.wav,14.690926789718327
training_set\Ron\9.wav,class_reprentative\Tamir\4.wav,14.387385579237103
training_set\Ron\9.wav,class_reprentative\Tamir\5.wav,17.086765642886242
training_set\Ron\9.wav,class_reprentative\Tamir\6.wav,25.155295650579493
training_set\Ron\9.wav,class_reprentative\Tamir\7.wav,18.237615633120345
training_set\Ron\9.wav,class_reprentative\Tamir\8.wav,15.200922691603264
training_set\Ron\9.wav,class_reprentative\Tamir\9.wav,23.56440720020556
